Date,Description
2022-04-27,"['C3480', 'C2591', 'C1696', 'C3607', 'C1392', 'C2678', 'C2033', 'C440', 'C820', 'C264', 'C3690', 'C214', 'C368', 'C180', 'C226', 'C2346', 'C192', 'C1669', 'C3471', 'C1050', 'C2000', 'C2477', 'C3055', 'C3458', 'C797', 'C2972', 'C1317', 'C3039', 'C2660', 'C1726', 'C662', 'C1927', 'C464', 'C2606', 'C1971', 'C173', 'C1438', 'C44', 'C3347', 'C1599', 'C643', 'C1884', 'C2216', 'C1371', 'C383', 'C968', 'C1662', 'C3685', 'C949', 'C1780']"
2022-04-27,"['C737', 'C3045', 'C569', 'C2734', 'C2385', 'C1495']"
2022-04-27,"['C2188', 'C1806', 'C3514', 'C37', 'C203', 'C832', 'C387', 'C3651', 'C3241', 'C2213', 'C3744', 'C1320', 'C102', 'C4', 'C3617', 'C2236', 'C3008', 'C484', 'C2910', 'C3440', 'C672', 'C891', 'C613', 'C2168', 'C323', 'C2523', 'C449', 'C3632', 'C690', 'C3021', 'C843', 'C3682', 'C1314', 'C2156', 'C928', 'C841', 'C32', 'C284', 'C1186']"
2022-04-27,"['C737', 'C3480', 'C2591', 'C1696', 'C3607', 'C1392', 'C2678', 'C2033', 'C440', 'C820', 'C3045', 'C264', 'C3690', 'C214', 'C368', 'C180', 'C226', 'C569', 'C569', 'C2346', 'C192', 'C1669', 'C2734', 'C3471', 'C1050', 'C2000', 'C2477', 'C3055', 'C3458', 'C797', 'C2972', 'C1317', 'C3039', 'C2385', 'C2660', 'C1726', 'C662', 'C464', 'C2606', 'C1971', 'C173', 'C1438', 'C44', 'C3347', 'C1599', 'C643', 'C1884', 'C2216', 'C1495', 'C1371', 'C383', 'C968', 'C1662', 'C3685', 'C949', 'C1780']"
2022-04-28,"['C263', 'C3276', 'C1808', 'C425', 'C2481', 'C3323', 'C788', 'C2166', 'C54', 'C2214', 'C1471', 'C3087', 'C3500', 'C1382', 'C1322', 'C3716', 'C644', 'C2295', 'C2487', 'C1567', 'C3376', 'C3009', 'C1071', 'C2311', 'C2574', 'C1281', 'C450']"
2022-04-28,"['C2338', 'C1028', 'C533', 'C750', 'C3649', 'C1503', 'C272', 'C272', 'C2510', 'C595', 'C2463', 'C2463', 'C2206', 'C1604', 'C3272']"
2022-04-28,"['C2655', 'C1360', 'C270', 'C1279']"
2022-04-28,"['C1038', 'C2687', 'C1966', 'C74', 'C2881', 'C364', 'C2601', 'C1969', 'C2249', 'C1356', 'C1670', 'C2841', 'C3122', 'C1552', 'C756', 'C1948', 'C2700', 'C2745', 'C657', 'C47', 'C2863', 'C2545', 'C3698', 'C3033', 'C1655', 'C276', 'C345', 'C1504', 'C2829', 'C1464', 'C3178', 'C1664', 'C478', 'C1436', 'C2663']"
2022-04-28,"['C3022', 'C115', 'C2041', 'C3729', 'C1176', 'C483', 'C2562', 'C1679']"
2022-04-28,"['C1673', 'C243', 'C526', 'C2408', 'C2444', 'C2178', 'C2328', 'C1187']"
2022-04-29,"['C1309', 'C3140', 'C232', 'C686', 'C3586', 'C1323', 'C666', 'C2057', 'C1786', 'C2410', 'C3086', 'C1072', 'C2306', 'C2175', 'C3706', 'C244', 'C2102', 'C624', 'C1887', 'C1285']"
2022-04-29,"['C1878', 'C2623', 'C1117', 'C1291', 'C3173', 'C33', 'C2118', 'C1925', 'C2908', 'C1029', 'C3397', 'C3637', 'C1582', 'C185', 'C279', 'C1714', 'C1917', 'C36', 'C1049', 'C548', 'C3237', 'C2876']"
2022-04-29,"['C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C2289', 'C1139', 'C589', 'C531', 'C2405', 'C3130', 'C3721', 'C2310', 'C3336', 'C3229', 'C1348', 'C2042', 'C3157', 'C3088', 'C954', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C3032', 'C3405', 'C2729', 'C1832', 'C3401', 'C964', 'C1719']"
2022-04-30,"['C3319', 'C1851', 'C2969', 'C231', 'C2386', 'C3323', 'C788', 'C2166', 'C2661', 'C54', 'C2214', 'C3087', 'C1830', 'C534', 'C1382', 'C1322', 'C3716', 'C3370', 'C1973', 'C2547', 'C1567', 'C1934', 'C1596', 'C939']"
2022-04-30,"['C2984', 'C2699', 'C1083', 'C2915', 'C3447', 'C2885', 'C182', 'C2504', 'C3464', 'C2367', 'C1607', 'C352', 'C132', 'C1175', 'C544', 'C2833']"
2022-05-02,"['C969', 'C1978', 'C1257', 'C1398', 'C3513', 'C137', 'C1566', 'C1505', 'C926', 'C1165', 'C1635', 'C2157', 'C1173', 'C1173', 'C1173', 'C1173', 'C1783']"
2022-05-02,"['C1565', 'C785', 'C188', 'C1533', 'C3120', 'C2479', 'C1962', 'C3498', 'C2997', 'C3364', 'C607', 'C3434', 'C805', 'C3562', 'C310', 'C545', 'C559', 'C393', 'C2223', 'C141', 'C2927', 'C2093', 'C285', 'C285']"
2022-05-02,"['C1628', 'C739', 'C984', 'C3460', 'C590', 'C527', 'C1914', 'C1899', 'C2666', 'C1057', 'C64', 'C1068', 'C128', 'C493', 'C1362', 'C965', 'C2505', 'C3094', 'C3228', 'C977', 'C2930', 'C1229', 'C1168', 'C1168', 'C3306', 'C2724', 'C2232', 'C878']"
2022-05-03,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321']"
2022-05-04,"['C263', 'C3276', 'C425', 'C3323', 'C2166', 'C54', 'C1471', 'C3087', 'C1382', 'C652', 'C1322', 'C3716', 'C3454', 'C644', 'C1461', 'C1046', 'C1247', 'C281', 'C1882', 'C3741', 'C1870', 'C2528', 'C1720', 'C1567', 'C720', 'C1934', 'C3376', 'C3459', 'C3009', 'C939', 'C1071', 'C2311', 'C3275', 'C1672', 'C2009', 'C2792', 'C1281']"
2022-05-04,"['C3140', 'C1822', 'C633', 'C3345', 'C2556', 'C2127', 'C1493', 'C72', 'C211', 'C765', 'C2357', 'C3006', 'C2485', 'C2011', 'C138']"
2022-05-05,"['C3521', 'C510', 'C912', 'C144', 'C3616', 'C978', 'C183', 'C2508', 'C2392']"
2022-05-05,"['C1238', 'C2118', 'C2884', 'C2649']"
2022-05-05,"['C1808', 'C2386', 'C3500', 'C1382', 'C644', 'C587', 'C2084', 'C1976', 'C2084']"
2022-05-05,"['C1673', 'C753', 'C2078', 'C526', 'C2408', 'C2444', 'C2446', 'C2937', 'C2178', 'C2328', 'C2572']"
2022-05-06,"['C6', 'C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C1770', 'C2779', 'C2289', 'C1139', 'C2439', 'C589', 'C531', 'C2405', 'C2091', 'C1381', 'C2807', 'C1024', 'C3721', 'C2310', 'C1771', 'C2160', 'C3336', 'C2427', 'C3427', 'C3229', 'C1348', 'C2810', 'C3157', 'C3277', 'C3261', 'C954', 'C1217', 'C3534', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C3032', 'C3405', 'C2099', 'C2729', 'C1832', 'C1284', 'C964', 'C1719']"
2022-05-06,"['C894', 'C2699', 'C1083', 'C2915', 'C1621', 'C2885', 'C303', 'C653', 'C3464', 'C2367', 'C2833']"
2022-05-06,"['C1113', 'C1029', 'C625', 'C687', 'C1757', 'C2071', 'C1582', 'C931', 'C2654', 'C85']"
2022-05-07,"['C3264', 'C2690', 'C1305', 'C2503', 'C615']"
2022-05-07,"['C3319', 'C425', 'C2969', 'C231', 'C2386', 'C3323', 'C2166', 'C2166', 'C54', 'C1471', 'C3087', 'C1571', 'C1830', 'C534', 'C1382', 'C2309', 'C1002', 'C1322', 'C2030', 'C3716', 'C3370', 'C644', 'C2295', 'C1247', 'C720', 'C2636', 'C522', 'C1976', 'C1408', 'C3394', 'C2818', 'C2755', 'C578', 'C789', 'C1934', 'C3009', 'C939', 'C2311', 'C1713', 'C1033']"
2022-05-07,"['C985', 'C1556', 'C432', 'C2331', 'C1426', 'C439', 'C804', 'C2173', 'C1053', 'C3278', 'C581', 'C103', 'C1147', 'C1801', 'C930', 'C1932', 'C2674', 'C2059', 'C3335', 'C628', 'C86', 'C2072', 'C3019', 'C453', 'C1110', 'C3067', 'C3108', 'C416', 'C2017', 'C107', 'C3718', 'C1149', 'C277', 'C407', 'C2065', 'C1159', 'C2384', 'C2923', 'C714', 'C2871', 'C2501']"
2022-05-09,"['C3276', 'C1808', 'C2386', 'C2661', 'C2214', 'C3087', 'C3500', 'C2309', 'C1973', 'C2574', 'C450']"
2022-05-09,"['C3110', 'C961', 'C2637', 'C1066', 'C1558', 'C515', 'C1998', 'C124', 'C619', 'C1840', 'C601', 'C1256', 'C2895', 'C1620', 'C184', 'C1344', 'C3324', 'C3525', 'C2277', 'C627', 'C645', 'C2118', 'C2118', 'C2897', 'C1042', 'C710', 'C1752', 'C679', 'C2416', 'C3393', 'C1728', 'C2774', 'C1150', 'C2931', 'C1400', 'C955', 'C2422', 'C2973', 'C1037', 'C3648', 'C488', 'C1658', 'C2542', 'C2359', 'C1608', 'C3547', 'C3545', 'C2955', 'C1773', 'C3233', 'C925', 'C472', 'C2323', 'C2819', 'C2963', 'C3312', 'C3558', 'C2543', 'C3244', 'C1866', 'C488', 'C488', 'C2569', 'C1640', 'C3198', 'C3585', 'C3158', 'C3520', 'C2268', 'C1572', 'C405', 'C3225', 'C2074', 'C3425', 'C3656', 'C3360', 'C2714', 'C763', 'C2958', 'C314', 'C2278', 'C3018', 'C2180', 'C3390', 'C3381', 'C2682', 'C1422', 'C649', 'C2558', 'C3666', 'C2337', 'C1497']"
2022-05-10,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2321', 'C2321']"
2022-05-10,"['C1300', 'C1300', 'C1529', 'C1354', 'C3380', 'C3380', 'C3380', 'C1834', 'C3727', 'C3727', 'C880']"
2022-05-10,"['C381', 'C2570', 'C3416', 'C1573']"
2022-05-11,"['C906', 'C2461', 'C2583', 'C1010', 'C670', 'C508']"
2022-05-11,"['C2474', 'C2342', 'C891', 'C1749', 'C1787', 'C3553', 'C289', 'C3270', 'C3256', 'C2478', 'C3020', 'C1341', 'C812', 'C2763', 'C1073', 'C1131', 'C749', 'C1864', 'C1888', 'C828', 'C1484', 'C3205', 'C843', 'C688', 'C1519', 'C605', 'C2475', 'C1760', 'C2689', 'C827', 'C34', 'C947', 'C2702', 'C2850', 'C3340', 'C1065', 'C877', 'C1843', 'C3609', 'C3008', 'C2142', 'C3515', 'C2350', 'C3481', 'C3097', 'C1602']"
2022-05-11,"['C2234', 'C3573', 'C686', 'C3586', 'C1786', 'C3499', 'C2306', 'C1085', 'C486', 'C1432', 'C161', 'C2102', 'C1693', 'C122', 'C624', 'C1307', 'C1307', 'C1861', 'C2391', 'C2357', 'C446', 'C2149', 'C2330']"
2022-05-11,"['C2296', 'C3538', 'C201', 'C3387', 'C2768', 'C98', 'C1125']"
2022-05-11,"['C2773', 'C2882', 'C1696', 'C1392', 'C2333', 'C2678', 'C733', 'C2870', 'C440', 'C820', 'C262', 'C1705', 'C561', 'C192', 'C1244', 'C1669', 'C3688', 'C2598', 'C1050', 'C1355', 'C3055', 'C495', 'C1215', 'C797', 'C51', 'C517', 'C2051', 'C1726', 'C662', 'C2222', 'C173', 'C1353', 'C1116', 'C2440', 'C1438', 'C1088', 'C3711', 'C3016', 'C383', 'C968', 'C1767', 'C949', 'C3315']"
2022-05-11,"['C2591', 'C1076', 'C3058', 'C3077', 'C569', 'C850', 'C2972', 'C1599', 'C332', 'C1884', 'C3685', 'C1133', 'C56']"
2022-05-12,"['C895', 'C115', 'C2041', 'C3274', 'C3729', 'C1176', 'C483', 'C2562', 'C2828', 'C1679']"
2022-05-12,"['C1673', 'C2720', 'C745', 'C813', 'C2408', 'C2444', 'C1172', 'C1396', 'C2178', 'C2328', 'C2328', 'C1187']"
2022-05-12,"['C1038', 'C80', 'C842', 'C401', 'C1852', 'C74', 'C2148', 'C2109', 'C2881', 'C1892', 'C2150', 'C1815', 'C1789', 'C1552', 'C3701', 'C1969', 'C1356', 'C2841', 'C3436', 'C756', 'C1670', 'C727', 'C3081', 'C1201', 'C2730', 'C657', 'C2013', 'C47', 'C3033', 'C1655', 'C1794', 'C276', 'C2493', 'C3178', 'C1904', 'C801']"
2022-05-12,"['C263', 'C2481', 'C2386', 'C788', 'C2166', 'C2214', 'C3500', 'C1382', 'C1322', 'C644', 'C2487', 'C1567', 'C1934', 'C1071', 'C2311', 'C1281', 'C134']"
2022-05-13,"['C1704', 'C3676', 'C2821', 'C969', 'C154', 'C2227', 'C2997', 'C53', 'C607', 'C805', 'C2753', 'C2223', 'C594', 'C3742', 'C1041', 'C1180', 'C2397', 'C742', 'C398', 'C1792', 'C638', 'C1697', 'C222', 'C1903']"
2022-05-13,"['C1645', 'C2951', 'C16', 'C1009', 'C1666', 'C1479', 'C1611', 'C879', 'C3587']"
2022-05-13,"['C3645', 'C1893', 'C2679', 'C1517', 'C308', 'C1029', 'C1554', 'C1394', 'C3637', 'C3637', 'C3548', 'C931', 'C2654', 'C548', 'C403', 'C1560']"
2022-05-13,"['C999', 'C3040', 'C202', 'C3245', 'C224']"
2022-05-13,"['C6', 'C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C1770', 'C2289', 'C1139', 'C2439', 'C589', 'C2220', 'C531', 'C2405', 'C2091', 'C3130', 'C1381', 'C1024', 'C3721', 'C1771', 'C2160', 'C3336', 'C3552', 'C3427', 'C3229', 'C1348', 'C2042', 'C3157', 'C3261', 'C954', 'C1217', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C3405', 'C2099', 'C1832', 'C3401', 'C964', 'C1719']"
2022-05-14,"['C1905', 'C3276', 'C1808', 'C425', 'C2969', 'C2969', 'C231', 'C796', 'C2386', 'C3323', 'C54', 'C1471', 'C3087', 'C1571', 'C534', 'C2030', 'C3716', 'C3370', 'C1461', 'C1247', 'C281', 'C2084', 'C1269', 'C1934', 'C3009', 'C2009', 'C2633']"
2022-05-16,"['C1808', 'C2386', 'C788', 'C2166', 'C2661', 'C2214', 'C1471', 'C3500', 'C3716', 'C1247', 'C2611', 'C1870', 'C2528', 'C3012', 'C1934', 'C1672', 'C2904']"
2022-05-17,"['C263', 'C3254', 'C3013', 'C3466', 'C1683', 'C2775', 'C363', 'C3273', 'C2684', 'C612']"
2022-05-17,"['C2790', 'C2044', 'C342', 'C1869']"
2022-05-18,"['C1556', 'C432', 'C234', 'C2331', 'C1426', 'C804', 'C2173', 'C1053', 'C3278', 'C3455', 'C581', 'C103', 'C1801', 'C3673', 'C930', 'C1932', 'C2674', 'C2059', 'C2253', 'C86', 'C2072', 'C3019', 'C453', 'C1110', 'C3067', 'C3657', 'C3108', 'C416', 'C2669', 'C3718', 'C1149', 'C277', 'C407', 'C2065', 'C1159', 'C2384', 'C2923', 'C714', 'C1374', 'C2871', 'C2501']"
2022-05-18,"['C1106', 'C696', 'C2141', 'C2195', 'C703', 'C9', 'C2315', 'C772', 'C2948']"
2022-05-18,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-05-18,"['C3435', 'C1592', 'C71', 'C539', 'C591', 'C151', 'C921', 'C375', 'C3209', 'C3411', 'C168', 'C3227', 'C960', 'C632', 'C3704', 'C1555', 'C990', 'C1701', 'C1477', 'C1836', 'C1363', 'C2845', 'C1642']"
2022-05-19,"['C1673', 'C526', 'C2408', 'C2444', 'C2178', 'C2328', 'C2328', 'C1187']"
2022-05-19,"['C1157', 'C1510', 'C270', 'C1255', 'C2240', 'C2816', 'C1141']"
2022-05-19,"['C261', 'C2226', 'C3233']"
2022-05-20,"['C176', 'C740', 'C33', 'C2696', 'C1565', 'C1913', 'C1517', 'C308', 'C1029', 'C1394', 'C3637', 'C3637', 'C3548', 'C931', 'C2100', 'C3082', 'C1560', 'C3350']"
2022-05-20,"['C1808', 'C425', 'C3323', 'C54', 'C2214', 'C1471', 'C3087', 'C1830', 'C2309', 'C1322', 'C644', 'C2295', 'C1973', 'C2547', 'C1567', 'C1934', 'C1596', 'C1071', 'C1598', 'C3459', 'C3009', 'C2311', 'C1524', 'C2407', 'C3220', 'C2193', 'C1231', 'C839', 'C839', 'C1680', 'C980', 'C388', 'C1993', 'C1694', 'C2238']"
2022-05-21,"['C1851', 'C2969', 'C231', 'C2661', 'C2214', 'C1471', 'C1571', 'C3500', 'C534', 'C1382', 'C2030', 'C3716', 'C3370', 'C644', 'C1461', 'C1247', 'C587', 'C3741', 'C3741', 'C667', 'C1287', 'C1934', 'C2009', 'C2303', 'C1099', 'C2747', 'C1301']"
2022-05-21,"['C3204', 'C956', 'C1910', 'C1224', 'C2319', 'C3700', 'C1770', 'C2779', 'C2262', 'C2289', 'C1139', 'C2439', 'C589', 'C2220', 'C531', 'C2405', 'C3130', 'C1381', 'C2807', 'C3721', 'C2310', 'C631', 'C2943', 'C1771', 'C2160', 'C2427', 'C3552', 'C3427', 'C3229', 'C1348', 'C2042', 'C2810', 'C3157', 'C3261', 'C954', 'C485', 'C1217', 'C3610', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C2276', 'C2701', 'C3405', 'C2498', 'C2099', 'C2729', 'C1832', 'C3401', 'C1284', 'C964', 'C1719', 'C1425']"
2022-05-21,"['C3017', 'C3070', 'C75', 'C2281', 'C993', 'C1263']"
2022-05-23,"['C491', 'C3276', 'C1808', 'C2481', 'C2386', 'C3323', 'C2166', 'C54', 'C2214', 'C1382', 'C2309', 'C3716', 'C644', 'C2295', 'C822', 'C1247', 'C1829', 'C281', 'C2611', 'C720', 'C1001', 'C3012']"
2022-05-23,"['C3319', 'C1851', 'C2969', 'C231', 'C2204', 'C1571', 'C534', 'C2030', 'C3370']"
2022-05-24,"['C1446', 'C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-05-24,"['C1198', 'C2827', 'C2599', 'C237']"
2022-05-24,"['C686', 'C1072', 'C1727', 'C1940', 'C3091', 'C1145', 'C2802', 'C2357', 'C3068', 'C1434', 'C1246', 'C2450', 'C3595']"
2022-05-24,"['C1300', 'C1529', 'C1354', 'C3380', 'C3380', 'C1834', 'C3727']"
2022-05-25,"['C3502', 'C1678', 'C2826', 'C330', 'C614', 'C2020', 'C3030', 'C1963', 'C1547', 'C2451', 'C2366', 'C435', 'C1228', 'C1321', 'C2614', 'C1386', 'C1553', 'C3271', 'C2197', 'C1671', 'C1424', 'C596', 'C2272', 'C1265', 'C419', 'C3361', 'C396', 'C1586', 'C3551', 'C1631', 'C1990', 'C318', 'C824', 'C2959', 'C305', 'C2098', 'C2431', 'C1659', 'C3469', 'C3571', 'C273', 'C171', 'C3136', 'C1995', 'C3542', 'C1849', 'C473', 'C2536', 'C1311', 'C2060', 'C2027', 'C972', 'C3743', 'C2242', 'C2677', 'C2549', 'C1725', 'C2305', 'C274', 'C420', 'C2110', 'C30', 'C2513', 'C2646', 'C2879', 'C2083', 'C2950', 'C1715', 'C2703', 'C474', 'C963', 'C1060', 'C3695', 'C1185']"
2022-05-25,"['C2147', 'C2773', 'C3480', 'C2037', 'C1696', 'C3607', 'C1392', 'C2770', 'C2678', 'C1583', 'C440', 'C3077', 'C262', 'C368', 'C226', 'C2346', 'C192', 'C2598', 'C1050', 'C2000', 'C2477', 'C3055', 'C2972', 'C51', 'C3039', 'C2991', 'C2660', 'C2222', 'C1927', 'C464', 'C2606', 'C173', 'C1088', 'C3347', 'C2728', 'C3711', 'C1936', 'C1371', 'C383', 'C968', 'C1662', 'C3685', 'C949']"
2022-05-25,"['C2662', 'C1510', 'C2356', 'C270', 'C1255', 'C3521', 'C3382', 'C1361', 'C3413', 'C1379', 'C891', 'C1749', 'C2168', 'C3555', 'C683', 'C323', 'C2161', 'C1782', 'C2115', 'C2778', 'C3632', 'C3606', 'C919', 'C3567', 'C394', 'C3404', 'C2134', 'C1345', 'C2717', 'C2675', 'C3021', 'C441', 'C2419', 'C2816', 'C898', 'C2635', 'C1602', 'C3636', 'C1225', 'C437', 'C3543', 'C2711', 'C3670', 'C3219', 'C1532', 'C1211', 'C23', 'C2990', 'C3580']"
2022-05-26,"['C2106', 'C94', 'C1141']"
2022-05-26,"['C895', 'C115', 'C2041', 'C3274', 'C3729', 'C483', 'C2562', 'C2828', 'C1679', 'C2511']"
2022-05-26,"['C263', 'C1808', 'C425', 'C3677', 'C2386', 'C3323', 'C2166', 'C1471', 'C3087', 'C1830', 'C1382', 'C2839', 'C1322', 'C3716', 'C644', 'C1850', 'C281', 'C2611', 'C1934', 'C1071', 'C3009', 'C2311', 'C450', 'C939']"
2022-05-26,"['C1673', 'C243', 'C526', 'C2408', 'C2444', 'C2446', 'C2937', 'C2178', 'C2328']"
2022-05-26,"['C904', 'C1966', 'C426', 'C2148', 'C2109', 'C364', 'C208', 'C1181', 'C3701', 'C22', 'C570', 'C296', 'C1670', 'C2841', 'C3285', 'C3436', 'C1552', 'C1630', 'C1561', 'C3658', 'C373', 'C3026', 'C47', 'C3698', 'C1655', 'C1794', 'C1569', 'C3178', 'C1664', 'C478', 'C2663']"
2022-05-27,"['C1893', 'C1238', 'C2118', 'C1565', 'C1913', 'C1554', 'C2081', 'C1582', 'C3671', 'C403', 'C3350']"
2022-05-27,"['C194', 'C3204', 'C956', 'C2319', 'C3700', 'C2779', 'C2289', 'C1139', 'C589', 'C531', 'C2405', 'C3130', 'C1381', 'C1024', 'C3721', 'C2310', 'C2943', 'C2160', 'C3336', 'C2427', 'C3229', 'C1348', 'C2042', 'C2810', 'C3157', 'C3088', 'C3261', 'C954', 'C1217', 'C3610', 'C3534', 'C3265', 'C655', 'C1534', 'C2861', 'C379', 'C2701', 'C3032', 'C3405', 'C2498', 'C2099', 'C1832', 'C964']"
2022-05-28,"['C3319', 'C231', 'C796', 'C2386', 'C3323', 'C788', 'C54', 'C3087', 'C1571', 'C534', 'C1382', 'C2030', 'C3716', 'C3370', 'C644', 'C587', 'C1976', 'C1934', 'C939', 'C1672', 'C2904', 'C1169']"
2022-05-28,"['C2400', 'C2183', 'C1305', 'C1891', 'C2503', 'C615', 'C2985', 'C3603', 'C2355', 'C457', 'C2996']"
2022-05-28,"['C1556', 'C432', 'C2331', 'C748', 'C804', 'C2173', 'C3278', 'C3455', 'C581', 'C103', 'C1147', 'C1801', 'C3673', 'C930', 'C1932', 'C2674', 'C2059', 'C3335', 'C628', 'C2253', 'C86', 'C2901', 'C3019', 'C453', 'C1110', 'C3067', 'C3657', 'C3108', 'C416', 'C2017', 'C107', 'C3718', 'C1149', 'C277', 'C481', 'C3745', 'C1159', 'C2384', 'C714', 'C1220', 'C1006', 'C697', 'C1374', 'C2871', 'C2501']"
2022-05-31,"['C3319', 'C1851', 'C263', 'C1081', 'C3276', 'C1808', 'C425', 'C2969', 'C231', 'C2386', 'C3323', 'C2166', 'C54', 'C2214', 'C1471', 'C3087', 'C1571', 'C3500', 'C1830', 'C534', 'C1382', 'C1322', 'C2030', 'C3716', 'C3370', 'C1247', 'C281', 'C1541', 'C2547', 'C2611', 'C2487', 'C1567', 'C720', 'C1934', 'C1071', 'C2311', 'C1712', 'C1281']"
2022-06-01,"['C3140', 'C2234', 'C3586', 'C1260', 'C2317', 'C1996', 'C2709', 'C1786', 'C2868', 'C3493', 'C755', 'C3499', 'C3091', 'C1295', 'C2306', 'C2175', 'C2977', 'C3119', 'C486', 'C3449', 'C2467', 'C682', 'C1404', 'C2102', 'C1693', 'C122', 'C2802', 'C765', 'C2804', 'C2804', 'C1307', 'C1444', 'C2391', 'C2627', 'C592', 'C1568', 'C2149', 'C374', 'C2450', 'C2485', 'C553']"
2022-06-01,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2321', 'C2483']"
2022-06-01,"['C3063', 'C520', 'C2685', 'C3310', 'C1466', 'C118', 'C810']"
2022-06-02,"['C2655', 'C2240', 'C3382', 'C1019', 'C510', 'C87', 'C384', 'C144', 'C3616', 'C183', 'C126']"
2022-06-02,"['C713', 'C3233', 'C2649', 'C2066', 'C482']"
2022-06-02,"['C2481', 'C3323', 'C54', 'C2214', 'C1471', 'C1382', 'C2309', 'C1322', 'C3716', 'C3454', 'C2295', 'C1247', 'C587', 'C2257', 'C3741', 'C2399', 'C835', 'C1001', 'C939', 'C450']"
2022-06-02,"['C1673', 'C2720', 'C745', 'C243', 'C526', 'C2408', 'C2444', 'C2937', 'C1172', 'C2178', 'C2328', 'C2328', 'C1187']"
2022-06-03,"['C956', 'C1910', 'C1224', 'C2319', 'C2289', 'C1139', 'C531', 'C2405', 'C2943', 'C1771', 'C3552', 'C3427', 'C2042', 'C2810', 'C3157', 'C954', 'C1217', 'C379', 'C2701', 'C3032']"
2022-06-03,"['C3204', 'C3700', 'C2439', 'C589', 'C3130', 'C1381', 'C3721', 'C2310', 'C631', 'C3336', 'C3229', 'C3088', 'C655', 'C1534', 'C1828', 'C3405', 'C3401', 'C1284']"
2022-06-04,"['C3319', 'C1851', 'C263', 'C1081', 'C3276', 'C1808', 'C425', 'C2969', 'C231', 'C3677', 'C796', 'C3323', 'C2166', 'C54', 'C2214', 'C3087', 'C534', 'C1382', 'C1322', 'C2030', 'C3716', 'C3370', 'C644', 'C1973', 'C2547', 'C1873', 'C2636', 'C1934', 'C1071', 'C1077', 'C134']"
2022-06-04,"['C62', 'C522', 'C2665', 'C3728']"
2022-06-06,"['C1680', 'C980', 'C1993']"
2022-06-06,"['C491', 'C3323', 'C54', 'C2214', 'C3087', 'C3716', 'C644', 'C1850', 'C822', 'C1247', 'C1829', 'C281', 'C406', 'C2611', 'C1720', 'C3357', 'C1567', 'C720', 'C3394', 'C1934']"
2022-06-07,"['C3242', 'C2002', 'C3013', 'C3409', 'C3466', 'C169', 'C814', 'C363', 'C2684', 'C612', 'C2906', 'C3710', 'C558']"
2022-06-07,"['C1446', 'C1446', 'C1446', 'C1446', 'C2321', 'C2321', 'C2483']"
2022-06-08,"['C263', 'C1808', 'C425', 'C2386', 'C788', 'C2166', 'C3087', 'C1830', 'C1382', 'C3716', 'C1850', 'C587', 'C1973', 'C2487', 'C3009', 'C939', 'C1281', 'C3305']"
2022-06-08,"['C2194', 'C3694', 'C159', 'C2476', 'C1468']"
2022-06-08,"['C2147', 'C2773', 'C3480', 'C1696', 'C1392', 'C2333', 'C1448', 'C2678', 'C2033', 'C3249', 'C440', 'C820', 'C3077', 'C3045', 'C3690', 'C2856', 'C2346', 'C192', 'C1669', 'C2734', 'C3471', 'C2000', 'C1355', 'C495', 'C3458', 'C797', 'C2302', 'C2991', 'C662', 'C2222', 'C464', 'C1416', 'C173', 'C1438', 'C44', 'C1599', 'C643', 'C3016', 'C705', 'C383', 'C968', 'C1780']"
2022-06-08,"['C3722', 'C3538', 'C201']"
2022-06-08,"['C906', 'C2461', 'C2583', 'C1010', 'C670']"
2022-06-08,"['C1414', 'C1922', 'C1584', 'C549', 'C3578', 'C270', 'C2474', 'C2342', 'C3627', 'C891', 'C613', 'C289', 'C3020', 'C2593', 'C2231', 'C203', 'C2763', 'C2038', 'C1195', 'C1179', 'C2803', 'C3279', 'C3279', 'C3279', 'C3279', 'C3279', 'C3005', 'C1564', 'C3097', 'C2045']"
2022-06-08,"['C339', 'C996', 'C1365', 'C3034', 'C2916', 'C1677', 'C1674', 'C1707']"
2022-06-08,"['C1309', 'C2410', 'C3493', 'C1754', 'C2175', 'C1432', 'C1432', 'C624', 'C1307', 'C1307', 'C2357', 'C1964', 'C592', 'C2914', 'C2330']"
