Date,Description
2011-10-19 12:35:00,"['C2206', 'C1894', 'C964', 'C19', 'C1278', 'C1946', 'C1620', 'C2088', 'C1694', 'C1364', 'C1250', 'C3717', 'C2365', 'C3657', 'C3680', 'C3428', 'C1588', 'C3788', 'C1157', 'C1157', 'C3518', 'C3226', 'C1450', 'C680', 'C875', 'C424', 'C808', 'C194', 'C627', 'C2670', 'C1817', 'C2120', 'C673', 'C3338', 'C2653', 'C1817', 'C602', 'C1806', 'C1338', 'C2914', 'C3205', 'C3266', 'C145', 'C1320', 'C1187', 'C3520', 'C3426', 'C1953', 'C3555', 'C3406', 'C3555', 'C3618', 'C13', 'C271', 'C472', 'C2575', 'C1946', 'C1759', 'C946', 'C1555', 'C2479', 'C3365', 'C802', 'C2575', 'C472', 'C3651', 'C2127', 'C2430', 'C2206', 'C1894', 'C1200', 'C2836', 'C1371', 'C1680', 'C1867', 'C2474', 'C3568', 'C1011', 'C849', 'C1594', 'C1760', 'C517', 'C3407', 'C893', 'C2511', 'C1769', 'C2381', 'C258', 'C560', 'C3620', 'C964', 'C3066', 'C2980', 'C621']"
2011-10-19 12:39:00,"['C2934', 'C3243', 'C222', 'C186', 'C704', 'C2346', 'C2099', 'C868', 'C1760', 'C782', 'C1197', 'C1967', 'C375', 'C605', 'C1257', 'C1439', 'C1136', 'C3768', 'C2000', 'C1894', 'C3669', 'C3110', 'C1671', 'C2434', 'C1964', 'C3508', 'C173', 'C2699', 'C1815']"
2011-10-19 12:50:00,"['C1204', 'C2698', 'C164', 'C748', 'C3266', 'C1271', 'C2980', 'C1816', 'C1318', 'C1086', 'C325', 'C3768', 'C2000', 'C3401', 'C1814', 'C323', 'C2743', 'C3470', 'C1467']"
2011-10-19 12:52:00,"['C1823', 'C3492', 'C1340', 'C3662', 'C2814', 'C2798', 'C1049', 'C2734', 'C3338', 'C3774']"
2011-10-19 12:54:00,"['C2103', 'C2905', 'C552', 'C764', 'C3586', 'C1217', 'C1606', 'C1752', 'C1082', 'C3690', 'C2184', 'C3307', 'C909', 'C2710', 'C621', 'C1109', 'C1583', 'C2219', 'C655', 'C3053', 'C1941', 'C1420', 'C2335', 'C1121', 'C174', 'C771', 'C1193', 'C3276', 'C120', 'C860', 'C1313', 'C601', 'C2853', 'C1907', 'C3638', 'C2266', 'C3094', 'C1921', 'C523', 'C3593', 'C230', 'C19', 'C1254', 'C2386', 'C2206', 'C1623', 'C3722', 'C1102', 'C1750', 'C1759', 'C1370', 'C3076', 'C3672', 'C2949', 'C1586', 'C1946', 'C946', 'C3020', 'C721']"
2011-10-19 13:02:00,"['C3395', 'C2416', 'C1039', 'C3728', 'C3022', 'C2164', 'C1355', 'C476', 'C3548', 'C3195', 'C1547', 'C176']"
2011-10-19 13:20:00,"['C1187', 'C118', 'C1320', 'C1035', 'C1828', 'C2838']"
2011-10-19 13:23:00,"['C1410', 'C165', 'C1558', 'C3783', 'C609', 'C782', 'C1197']"
2011-10-19 13:38:00,"['C3321', 'C1364', 'C1438', 'C1818', 'C2139', 'C537', 'C1644', 'C2434', 'C1913', 'C2403', 'C1346', 'C1218', 'C2011', 'C2841', 'C1046', 'C748', 'C1631', 'C3218', 'C113', 'C3088', 'C1350', 'C2617', 'C1431']"
2011-10-19 13:49:00,"['C1861', 'C1189', 'C3165', 'C1873', 'C1976', 'C2554', 'C3687', 'C1988', 'C1199', 'C465', 'C1295', 'C1924', 'C929', 'C372', 'C2307', 'C1124']"
2011-10-19 13:58:00,"['C821', 'C2498', 'C338', 'C2947', 'C3533', 'C15', 'C943', 'C738', 'C3586', 'C1815', 'C3022', 'C3642', 'C2968', 'C2164', 'C2253', 'C3361', 'C2168', 'C3288', 'C3409', 'C1071', 'C3075', 'C302', 'C2346', 'C259', 'C3684', 'C1779', 'C3588', 'C3307', 'C1525', 'C997', 'C2129', 'C1254', 'C625', 'C113', 'C3088', 'C1270', 'C2189', 'C721', 'C80', 'C511', 'C1631', 'C2573', 'C1439', 'C1974', 'C810', 'C415', 'C2315', 'C2230', 'C2951', 'C3158', 'C2806', 'C2020', 'C3461', 'C3579', 'C1105', 'C2167', 'C175', 'C2016', 'C2614', 'C3669', 'C1272', 'C1272', 'C3338', 'C19', 'C1871', 'C1623', 'C2372', 'C1478', 'C1342', 'C3765', 'C2503', 'C1278', 'C3099', 'C3662', 'C2433', 'C3392', 'C2756', 'C2737', 'C1933', 'C712', 'C3662', 'C1956', 'C13', 'C655', 'C969', 'C3537', 'C888', 'C1340', 'C1534', 'C3662', 'C1278', 'C1956', 'C2479', 'C602', 'C2972', 'C1278', 'C3392', 'C2479', 'C13', 'C2220', 'C271', 'C2433', 'C2849', 'C2595', 'C26', 'C1639', 'C712', 'C2972', 'C2953', 'C271', 'C2479', 'C3618', 'C271', 'C2542', 'C1145', 'C490', 'C490', 'C2712', 'C489', 'C3753', 'C1041', 'C602', 'C803', 'C273', 'C3392', 'C712', 'C1041', 'C26', 'C3618', 'C1759', 'C1946', 'C3618', 'C602', 'C1946', 'C756', 'C3280', 'C2634', 'C3672', 'C1146', 'C756', 'C1953', 'C3280', 'C2542', 'C2429', 'C2446', 'C2242', 'C3072', 'C1467', 'C57', 'C608', 'C3811', 'C2539', 'C1037', 'C592', 'C1371', 'C2274', 'C2933', 'C721']"
2011-10-19 14:05:00,"['C1114', 'C1371', 'C3020', 'C1680', 'C121', 'C2957', 'C1719', 'C598', 'C476', 'C1194', 'C1692', 'C1964', 'C3197', 'C724', 'C2545', 'C1004', 'C560', 'C2934', 'C3276', 'C2973', 'C2785', 'C173']"
2011-10-19 14:12:00,"['C2949', 'C3076', 'C3672', 'C2503', 'C165', 'C1341', 'C609', 'C161', 'C1922', 'C2908', 'C1720', 'C3185', 'C1825', 'C3529', 'C2120']"
2011-10-19 14:14:00,"['C3558', 'C2733', 'C2047', 'C3539', 'C2561', 'C3616', 'C1724', 'C399', 'C2545', 'C396', 'C552', 'C2085', 'C425']"
2011-10-19 14:20:00,"['C2892', 'C1991', 'C2775', 'C1928', 'C876', 'C2846']"
2011-10-19 14:22:00,"['C997', 'C3786', 'C1413', 'C1046', 'C3569', 'C1508', 'C1425', 'C1410', 'C1626', 'C3178', 'C2346', 'C2843', 'C2545', 'C1100', 'C2456', 'C1508', 'C102', 'C420', 'C2924', 'C3300', 'C1236', 'C113', 'C1646', 'C1794', 'C748', 'C2305', 'C2638', 'C3374', 'C997', 'C1988', 'C1794']"
2011-10-19 14:40:00,"['C1113', 'C3810', 'C2309', 'C1803', 'C1082', 'C1416', 'C3799', 'C1052', 'C2346']"
2011-10-19 14:41:00,"['C3578', 'C68', 'C1198', 'C206', 'C1499', 'C176']"
2011-10-19 14:51:00,"['C2446', 'C2906', 'C3267', 'C113', 'C2891', 'C3376', 'C3078', 'C1698', 'C1416', 'C3799', 'C3810', 'C3533', 'C1800', 'C3088', 'C2247', 'C683', 'C39', 'C2496', 'C3297', 'C200', 'C2980', 'C641', 'C26', 'C3492', 'C3099', 'C1586', 'C1770', 'C907']"
2011-10-19 14:56:00,"['C2347', 'C1370', 'C1102', 'C3533', 'C2778', 'C1698', 'C2219', 'C3172']"
2011-10-19 15:08:00,"['C3748', 'C210', 'C3121', 'C3613', 'C593', 'C701', 'C525', 'C3794', 'C123', 'C2174', 'C1072', 'C3143', 'C2924', 'C1193', 'C1062', 'C1622', 'C2056', 'C1832', 'C3583', 'C1144', 'C87', 'C616', 'C409', 'C3139', 'C3400', 'C3532', 'C1622', 'C859', 'C2403', 'C1451', 'C873', 'C721', 'C934', 'C3657', 'C3252', 'C3753', 'C2712', 'C2894', 'C1839', 'C1067', 'C608', 'C3808', 'C1579', 'C1062', 'C1227', 'C2221', 'C2279', 'C1181', 'C2830', 'C2595', 'C2092', 'C2474', 'C2127', 'C1390', 'C1743', 'C1990', 'C2595', 'C104', 'C3777', 'C2323', 'C302', 'C328', 'C781', 'C2924', 'C2583', 'C2679', 'C331', 'C2168', 'C2484', 'C3730', 'C1873', 'C1036', 'C16', 'C3773', 'C2221', 'C1036', 'C3658', 'C1502', 'C2618', 'C2924', 'C3489', 'C1579', 'C2701', 'C1461', 'C2560', 'C1151', 'C2485', 'C1845', 'C3273', 'C1942', 'C255', 'C884', 'C2593', 'C116', 'C2679', 'C1227', 'C991', 'C2679', 'C859', 'C15', 'C3533', 'C2618', 'C1798', 'C2674', 'C1768', 'C2830', 'C2674', 'C1637', 'C2723', 'C1768', 'C1277', 'C2012', 'C2374', 'C3338', 'C2654', 'C3765', 'C1907', 'C2434', 'C2341', 'C1313', 'C2784', 'C2373', 'C1871', 'C2429', 'C384', 'C873', 'C3679', 'C3027', 'C3404', 'C409', 'C2403', 'C2618', 'C398', 'C873', 'C1943', 'C601', 'C1712', 'C854', 'C2387', 'C2309', 'C1082', 'C2830', 'C1273', 'C2679']"
2011-10-19 15:15:00,"['C1382', 'C960', 'C2592', 'C1365', 'C703']"
2011-10-19 15:26:00,"['C1989', 'C1958', 'C3370', 'C3358', 'C2975', 'C2403', 'C1692', 'C465', 'C2276', 'C748', 'C2528', 'C1457', 'C91', 'C1429', 'C3805', 'C1769', 'C3209', 'C2115', 'C59', 'C2806', 'C3158', 'C915', 'C3243', 'C3307', 'C2634']"
2011-10-19 15:29:00,"['C1497', 'C2700', 'C2197', 'C292', 'C1728', 'C3048', 'C296', 'C3268', 'C396', 'C2781', 'C1512', 'C365', 'C2636', 'C1218', 'C1968', 'C3420', 'C2581', 'C3449', 'C2986', 'C959', 'C306', 'C875', 'C3735', 'C1988', 'C1916', 'C315', 'C1698', 'C1934', 'C3439', 'C1039', 'C1920', 'C957', 'C2939', 'C3084', 'C2325', 'C2478', 'C1254', 'C1035', 'C703', 'C2997', 'C129', 'C288', 'C1084', 'C1815', 'C375', 'C741', 'C2544', 'C1063', 'C683', 'C2881', 'C837', 'C2545', 'C2698', 'C3384', 'C2416', 'C3072', 'C748', 'C2583', 'C2665', 'C849', 'C1673', 'C2641', 'C2097', 'C3562', 'C3276', 'C3513', 'C3588', 'C1496', 'C1038', 'C2516']"
2011-10-19 15:33:00,"['C2282', 'C2424', 'C1055', 'C1000', 'C1390', 'C1013', 'C3256', 'C2612', 'C2300', 'C1853', 'C2201', 'C1772', 'C1398', 'C2820', 'C3774', 'C2583']"
2011-10-19 15:46:00,"['C1999', 'C2957', 'C1004', 'C1922', 'C1830', 'C3629']"
2011-10-19 16:05:00,"['C2033', 'C3445', 'C1136', 'C1750', 'C2016', 'C1611', 'C1577', 'C1952', 'C2033', 'C3508', 'C1886', 'C3445', 'C239', 'C2947', 'C3684', 'C1860', 'C2597', 'C1069', 'C1136', 'C3549', 'C2619', 'C1643', 'C1359', 'C1541']"
2011-10-19 16:16:00,"['C2365', 'C181', 'C2317', 'C984', 'C2985', 'C22', 'C3552', 'C1809', 'C2656', 'C2958', 'C121', 'C2957', 'C2126']"
2011-10-19 16:24:00,"['C2773', 'C2961', 'C1194', 'C1943', 'C446', 'C601', 'C3056', 'C1861', 'C2636', 'C1012', 'C1346', 'C1968', 'C2179', 'C2249', 'C129', 'C1368', 'C274', 'C226', 'C176']"
2011-10-19 16:41:00,"['C1988', 'C284', 'C2938', 'C925', 'C2267', 'C3600', 'C221', 'C862', 'C2191', 'C3030', 'C1382', 'C3689', 'C261', 'C231', 'C2458', 'C1416', 'C3297']"
2011-10-20 08:21:00,"['C2203', 'C3690', 'C2949', 'C1844', 'C2715', 'C660', 'C3076', 'C224', 'C2593', 'C3306', 'C429', 'C3384', 'C2325', 'C727', 'C1186', 'C1439', 'C2820', 'C1156', 'C615', 'C3419', 'C231', 'C399', 'C2258']"
2011-10-20 08:41:00,"['C1964', 'C465', 'C1867', 'C3081', 'C1894']"
2011-10-20 09:04:00,"['C2773', 'C126', 'C2961', 'C3209', 'C1690', 'C3185', 'C1624', 'C2161', 'C3400', 'C1922', 'C2013', 'C646', 'C2062', 'C2698', 'C2580', 'C477', 'C1681', 'C3124', 'C2386', 'C1439', 'C3774', 'C2873', 'C1398', 'C1553']"
2011-10-20 09:28:00,"['C2686', 'C2168', 'C649', 'C2129', 'C2924', 'C682', 'C2174', 'C3798', 'C68', 'C194', 'C3373', 'C633', 'C2212', 'C779', 'C1222', 'C917', 'C3730', 'C297', 'C74', 'C3118', 'C1069', 'C2597', 'C3588', 'C2951', 'C2968', 'C654', 'C602', 'C1604', 'C430', 'C2193', 'C1167', 'C781', 'C2851', 'C1428', 'C1347', 'C2829', 'C2224', 'C2176', 'C1214', 'C2930', 'C3485', 'C1352', 'C387', 'C3699', 'C2241', 'C3775', 'C2754', 'C1894', 'C2677', 'C1770', 'C2959', 'C794', 'C849', 'C3185', 'C3618', 'C777', 'C3490', 'C3661', 'C3652', 'C3257', 'C3002', 'C1845', 'C3066', 'C3555', 'C3319', 'C2165', 'C1121', 'C2709', 'C2983', 'C1018', 'C2562', 'C174', 'C1933', 'C1035', 'C1389', 'C3154', 'C2718', 'C225', 'C2352', 'C2083', 'C770', 'C2477', 'C1225', 'C1447']"
2011-10-20 09:32:00,"['C682', 'C679', 'C20', 'C3048', 'C289', 'C1603']"
2011-10-20 09:40:00,"['C2957', 'C2103', 'C1660', 'C165', 'C609', 'C1341', 'C1692', 'C3416', 'C3703', 'C537', 'C1987', 'C1644', 'C129', 'C953', 'C2661', 'C3558', 'C2261', 'C1974']"
2011-10-20 09:57:00,"['C1933', 'C655', 'C3144', 'C1431', 'C2206', 'C964', 'C304', 'C916', 'C1750', 'C3593', 'C1974', 'C1623', 'C2638', 'C3221', 'C803', 'C605', 'C1136', 'C1169', 'C1983', 'C1052', 'C1698', 'C164', 'C2749', 'C1109', 'C1271', 'C3473', 'C139', 'C2889', 'C3637', 'C1631', 'C2347', 'C1370', 'C1102', 'C2377', 'C3287', 'C3108', 'C363', 'C2433']"
2011-10-20 10:04:00,"['C2957', 'C1566', 'C1341', 'C1810', 'C3783', 'C1558', 'C165']"
2011-10-20 10:06:00,"['C1680', 'C704', 'C2541', 'C1964', 'C3456', 'C3719', 'C1424', 'C3148', 'C2715', 'C1477', 'C831', 'C11', 'C1334', 'C194', 'C3373', 'C156', 'C1022', 'C128', 'C993', 'C2108', 'C3111']"
2011-10-20 10:10:00,"['C3254', 'C2984', 'C3176', 'C1698', 'C2112', 'C2773', 'C2961', 'C1690', 'C2957', 'C3726', 'C797', 'C408', 'C3124', 'C3337', 'C1271', 'C3533']"
2011-10-20 10:15:00,"['C2902', 'C3373', 'C1072', 'C22', 'C1622', 'C1471', 'C1067', 'C1433', 'C1041', 'C712', 'C2593', 'C2433', 'C1946', 'C3030', 'C3689', 'C1044', 'C1991', 'C3456', 'C2357', 'C509', 'C2480']"
2011-10-20 10:34:00,"['C3445', 'C2961', 'C2647', 'C2649', 'C3558', 'C2261', 'C745', 'C745', 'C302', 'C537', 'C2458', 'C1920', 'C957', 'C577', 'C2033', 'C3115']"
2011-10-20 10:41:00,"['C2357', 'C2817', 'C1898', 'C1508', 'C1425', 'C3161', 'C1675', 'C526', 'C1317', 'C1243', 'C2914', 'C2914', 'C2900', 'C3711', 'C2102', 'C1571', 'C763', 'C1467', 'C3811', 'C569', 'C1420', 'C3053', 'C255', 'C3273', 'C1942', 'C985', 'C3721', 'C642', 'C1873', 'C1976', 'C526', 'C2434', 'C3101', 'C1931', 'C3554', 'C2269', 'C1084', 'C2023', 'C2954', 'C2477', 'C1926', 'C2083', 'C2352', 'C770', 'C3808', 'C763', 'C1425', 'C1508', 'C2477', 'C2023', 'C703']"
2011-10-20 10:47:00,"['C770', 'C1942', 'C1571', 'C3508', 'C1020', 'C1988', 'C1317', 'C1577', 'C2940', 'C502', 'C2935', 'C2097', 'C547', 'C2027', 'C1698', 'C157', 'C719', 'C3448', 'C1109']"
2011-10-20 10:57:00,"['C2634', 'C15', 'C3533', 'C826', 'C1740', 'C1371', 'C980', 'C1769', 'C3053', 'C1692', 'C776', 'C2975', 'C2549', 'C1922', 'C165', 'C1341', 'C2152']"
2011-10-20 11:03:00,"['C2365', 'C381', 'C1933', 'C2325', 'C2892', 'C202', 'C2653', 'C120', 'C2652', 'C2612', 'C630', 'C289', 'C170', 'C1184', 'C1620', 'C3428', 'C723', 'C915', 'C3198', 'C2468', 'C1635', 'C1188', 'C3439', 'C1076', 'C250', 'C3533', 'C15', 'C3533', 'C2814', 'C1551', 'C1194', 'C302', 'C1946', 'C2957', 'C1710', 'C2323', 'C3811', 'C1420', 'C1964', 'C3456', 'C537', 'C1644', 'C3409', 'C560', 'C3400', 'C102', 'C3477', 'C2403', 'C3620', 'C1102', 'C1370', 'C803', 'C3172', 'C170', 'C2429', 'C2592']"
2011-10-20 11:17:00,"['C1254', 'C375', 'C523', 'C3134', 'C2455', 'C3690', 'C1752', 'C173', 'C1988', 'C1072', 'C1848', 'C3397', 'C1358', 'C868', 'C1714', 'C1698']"
2011-10-20 11:30:00,"['C2838', 'C1866', 'C381', 'C1800', 'C678', 'C576', 'C3268', 'C1319', 'C867', 'C2337', 'C3039', 'C194', 'C129', 'C1967', 'C3030', 'C1071', 'C221', 'C1633', 'C926', 'C3276', 'C1377', 'C2652']"
2011-10-20 11:40:00,"['C2219', 'C1558', 'C1810', 'C609', 'C1075', 'C1818', 'C782', 'C1197', 'C1505', 'C2341', 'C222', 'C2990', 'C2009', 'C3679', 'C2777', 'C1124']"
2011-10-20 11:47:00,"['C2757', 'C2023', 'C1320', 'C221', 'C1194', 'C302', 'C1920', 'C957', 'C2430', 'C1114', 'C2562', 'C1018', 'C1348', 'C3185', 'C1124', 'C2165', 'C3319', 'C1756', 'C2846', 'C59', 'C1997', 'C50', 'C1898', 'C1039', 'C3439', 'C1012', 'C1218', 'C1968', 'C2710', 'C3677', 'C3714', 'C748', 'C577', 'C2261', 'C3558', 'C560', 'C953', 'C2661', 'C1198', 'C2612', 'C399', 'C3053', 'C1295', 'C1913', 'C2541', 'C1011', 'C1060', 'C681', 'C3568', 'C2191', 'C1084', 'C2761']"
2011-10-20 11:51:00,"['C3198', 'C1867', 'C1482', 'C3439', 'C3276', 'C3270', 'C519', 'C748', 'C1730', 'C3400', 'C2607', 'C2557', 'C394', 'C2939', 'C1340', 'C1720', 'C2149', 'C2613', 'C3177', 'C1117', 'C2478', 'C3469', 'C1004', 'C884', 'C3337', 'C332', 'C908', 'C3287', 'C2325', 'C1624', 'C1623', 'C2428', 'C2961', 'C126', 'C669', 'C2326', 'C1440', 'C3496', 'C2185', 'C3307', 'C334', 'C3672', 'C1681', 'C3606']"
2011-10-20 11:53:00,"['C2485', 'C908', 'C1456']"
2011-10-20 11:54:00,"['C2112', 'C3124', 'C477', 'C129']"
2011-10-20 11:58:00,"['C2522', 'C1382', 'C1044', 'C3409', 'C660', 'C1738', 'C1082', 'C3690', 'C1752', 'C679', 'C526', 'C2524', 'C120', 'C860', 'C1198']"
2011-10-20 12:03:00,"['C3572', 'C1199', 'C1063', 'C3535', 'C946', 'C1946', 'C1157', 'C2562', 'C820', 'C2165', 'C1124', 'C868', 'C2619', 'C59', 'C1733', 'C195', 'C1272', 'C2381', 'C564', 'C3722', 'C1283', 'C3439', 'C1039', 'C557', 'C1035', 'C1500', 'C72', 'C3554', 'C3290', 'C2305', 'C1198', 'C3746', 'C278', 'C645', 'C97', 'C1022', 'C1874', 'C381', 'C1507', 'C3810', 'C1327', 'C1850', 'C2269', 'C1044', 'C3030', 'C481', 'C3110', 'C2346', 'C2734', 'C1635', 'C2698', 'C1045', 'C534', 'C2159', 'C671', 'C867', 'C1548', 'C1073', 'C2020', 'C3579', 'C2167', 'C1105', 'C3461', 'C115', 'C2399', 'C3568', 'C2191', 'C1295', 'C977', 'C3101', 'C2329', 'C2800', 'C1289', 'C1931', 'C1603', 'C1184', 'C3625', 'C3433', 'C3417', 'C2717', 'C1903', 'C3359', 'C215', 'C740', 'C626', 'C2424', 'C725', 'C3013', 'C221', 'C1194', 'C3185', 'C828', 'C3198', 'C2282', 'C679', 'C3765', 'C2576', 'C1084', 'C601', 'C2112', 'C598', 'C1413', 'C2766', 'C616', 'C3761', 'C3228', 'C50', 'C2326', 'C25', 'C3197', 'C1612', 'C503', 'C2758', 'C719', 'C3448', 'C3710', 'C1722', 'C2544', 'C2561', 'C1377', 'C526', 'C3288', 'C3144', 'C2614', 'C2677']"
2011-10-20 12:07:00,"['C828', 'C645', 'C2828', 'C1308', 'C1532', 'C1844', 'C2715', 'C2377', 'C3287', 'C546', 'C604', 'C2309', 'C1692', 'C3073', 'C1009', 'C3409', 'C2638', 'C1721', 'C1873', 'C1567', 'C3333', 'C660', 'C1738', 'C224', 'C1844', 'C1481', 'C642', 'C1976', 'C1635', 'C1136', 'C3421', 'C205', 'C2199', 'C812', 'C2702', 'C2576', 'C747', 'C3374', 'C2941', 'C3428', 'C376', 'C2734', 'C364', 'C725', 'C1049', 'C509', 'C1416', 'C3799', 'C3550', 'C480', 'C868', 'C157', 'C104', 'C383', 'C1314', 'C2371', 'C1905', 'C2631', 'C1327', 'C2800', 'C1728', 'C457', 'C299', 'C872', 'C3690', 'C1752', 'C1082', 'C358', 'C560', 'C3810', 'C1626', 'C2798', 'C396', 'C2954', 'C2623', 'C3426']"
2011-10-20 12:11:00,"['C678', 'C2658', 'C3359', 'C3365', 'C3251', 'C740', 'C1720', 'C155', 'C831', 'C2775', 'C1928', 'C2661', 'C985', 'C3273', 'C1938', 'C2300', 'C1867', 'C2844', 'C2139', 'C465', 'C3703', 'C1913', 'C1692', 'C2434', 'C2541', 'C2403']"
2011-10-20 12:13:00,"['C1624', 'C1623', 'C387', 'C175', 'C615', 'C3419', 'C262', 'C3337', 'C681', 'C3030', 'C116', 'C2129', 'C262', 'C1967', 'C129', 'C2248', 'C1586', 'C2097', 'C2522', 'C3030', 'C1874', 'C3568', 'C681', 'C2292', 'C1646', 'C2997', 'C3158', 'C2841', 'C262', 'C3370', 'C831', 'C2872', 'C2161', 'C3358', 'C1922', 'C11', 'C11', 'C1484', 'C3689', 'C2997', 'C2292', 'C3728', 'C1198', 'C2922', 'C3280', 'C1364', 'C288', 'C1037', 'C592', 'C3003', 'C2710', 'C3321', 'C3351', 'C1371']"
2011-10-20 12:21:00,"['C721', 'C2958', 'C3188', 'C2326', 'C535', 'C3341', 'C1693', 'C2710', 'C638', 'C866', 'C1506', 'C1551', 'C1675', 'C3161', 'C3765', 'C1620', 'C619', 'C3537', 'C2888', 'C2814']"
2011-10-20 12:21:00,"['C129', 'C1967', 'C2761', 'C1035']"
2011-10-20 12:23:00,"['C188', 'C3533', 'C3374', 'C613', 'C3218', 'C3209', 'C744', 'C1553', 'C304', 'C1884', 'C1609', 'C1377', 'C3496', 'C2522', 'C1873', 'C1566', 'C2152', 'C1103', 'C3520', 'C1035', 'C2023', 'C703', 'C960', 'C1335', 'C2522', 'C2384', 'C1558', 'C1341', 'C609', 'C165']"
2011-10-20 12:24:00,"['C480', 'C3550', 'C546', 'C2078', 'C604', 'C205', 'C1524', 'C3391', 'C1681', 'C1188', 'C1076', 'C2700', 'C1971', 'C2197', 'C1497', 'C292', 'C250', 'C1159', 'C2691', 'C1477']"
2011-10-20 12:28:00,"['C2761', 'C226', 'C960', 'C2399']"
2011-10-20 12:31:00,"['C3111', 'C2305', 'C3409', 'C2109', 'C3317', 'C3439', 'C3511', 'C185', 'C3562', 'C3637', 'C176']"
2011-10-20 12:34:00,"['C3384', 'C2799', 'C3626', 'C2622', 'C3547', 'C422', 'C1953', 'C971', 'C504', 'C2908', 'C2262', 'C2358', 'C2209', 'C307', 'C1526', 'C1583', 'C370', 'C370', 'C287', 'C1558', 'C1968', 'C1228', 'C66', 'C3734', 'C2965', 'C2726', 'C410', 'C1035', 'C1880', 'C3498', 'C1164', 'C1952', 'C915', 'C2353', 'C770', 'C1943', 'C1539', 'C1021', 'C1595', 'C2894']"
2011-10-20 12:41:00,"['C2240', 'C66', 'C1636', 'C2651', 'C1764', 'C1358']"
2011-10-20 12:43:00,"['C1832', 'C3171', 'C3670', 'C832', 'C2765', 'C1987', 'C859', 'C2481', 'C3520', 'C1081', 'C2468', 'C1324', 'C1408', 'C2447', 'C2911', 'C102', 'C3039', 'C1609', 'C3053', 'C1913', 'C2093', 'C3523', 'C289', 'C108', 'C784', 'C1644', 'C2139', 'C2305', 'C756', 'C1177', 'C1509', 'C1773', 'C511', 'C15', 'C1146', 'C2075', 'C1969', 'C82', 'C3374', 'C1644', 'C2075', 'C2886', 'C415', 'C2594', 'C673', 'C3569', 'C1710', 'C2346', 'C1167', 'C1827', 'C206', 'C1213', 'C1347', 'C1773', 'C662', 'C3642', 'C1947', 'C756', 'C1380', 'C616', 'C1446', 'C3148', 'C2032', 'C3128', 'C603', 'C2139', 'C2886', 'C1644', 'C319', 'C3453', 'C220', 'C3427', 'C317', 'C180', 'C1594', 'C192', 'C2219', 'C2983', 'C2709', 'C3533', 'C1425', 'C1508', 'C992', 'C1425', 'C72', 'C625', 'C1633', 'C993', 'C1212', 'C961', 'C2018', 'C3282', 'C267', 'C3547', 'C2812']"
2011-10-20 12:52:00,"['C1638', 'C1131', 'C690', 'C3698', 'C176']"
2011-10-20 12:53:00,"['C1199', 'C1011', 'C1184', 'C1082', 'C3690', 'C3812', 'C2689', 'C278', 'C1815', 'C723', 'C3093', 'C2163', 'C2299', 'C3426', 'C2623', 'C3625', 'C3355', 'C828', 'C863', 'C480', 'C1916', 'C925', 'C2938', 'C910', 'C3746', 'C3670', 'C3810', 'C1113', 'C2809', 'C2561', 'C3290', 'C289', 'C296', 'C1752', 'C176', 'C1124', 'C2212', 'C1093', 'C1454', 'C822', 'C1238', 'C1800', 'C2247', 'C177', 'C3417']"
2011-10-20 12:57:00,"['C1293', 'C345', 'C387', 'C1953', 'C608', 'C3430', 'C193', 'C1955', 'C2743', 'C1777', 'C1757', 'C1010', 'C3374', 'C2305', 'C1509', 'C552', 'C2938', 'C1424', 'C3253', 'C3588', 'C261', 'C747', 'C556', 'C547', 'C903', 'C2365', 'C683', 'C3714', 'C2219', 'C1810', 'C3092', 'C3340']"
2011-10-20 12:57:00,"['C2305', 'C481', 'C1153', 'C1570', 'C222', 'C704', 'C1404', 'C671', 'C3312', 'C235', 'C1566', 'C13', 'C2479', 'C3618', 'C1894']"
2011-10-20 13:06:00,"['C3533', 'C15', 'C3047', 'C744', 'C1186', 'C727', 'C1124', 'C211', 'C1265', 'C3376', 'C1146', 'C1953', 'C2411', 'C3228', 'C724', 'C2690', 'C3562', 'C13', 'C1601', 'C1620', 'C3118', 'C1965', 'C1358', 'C1895', 'C2535', 'C2909', 'C244', 'C175', 'C446', 'C1681', 'C2266', 'C3094', 'C3339', 'C3372', 'C1077', 'C3433', 'C3687', 'C1589', 'C957', 'C607', 'C2236', 'C3768', 'C3359', 'C1966', 'C1553', 'C3013', 'C821', 'C345', 'C1062', 'C1004', 'C3511', 'C676', 'C2416', 'C2099']"
